# Hand-picked real-world corpus from GitHub: source files that carry business logic in popular, unarchived
# repositories. Excluded: tests, examples, demos, documentation, third-party code vendored into a repository
# (such as the Bootstrap 2 copy inside publify), malware source collections (vxunderground/MalwareSourceCode),
# and VBA (which is not VB.NET).
# iTerm2 was on the list originally, but its sources/ moved into deeply nested subdirectories; FLEX, another
# popular Objective-C application, replaces it.
# The files belong to their repositories and stay under those repositories' licenses. They are not
# copied into this repository or the published package: `scripts/fetch-github-corpus.mjs` downloads them to
# a local directory, and the evidence harnesses only read them to compute aggregate numbers.
# Each file is pinned to a commit so that re-running the measurements reads the same bytes.
# Format: languageId<TAB>repo<TAB>commit<TAB>path
zig	ghostty-org/ghostty	f9a3f24a56bf05f70894e1a084809d4fffadf420	src/terminal/modes.zig
zig	ghostty-org/ghostty	f9a3f24a56bf05f70894e1a084809d4fffadf420	src/terminal/paste.zig
zig	ghostty-org/ghostty	f9a3f24a56bf05f70894e1a084809d4fffadf420	src/config/url.zig
zig	ghostty-org/ghostty	f9a3f24a56bf05f70894e1a084809d4fffadf420	src/config/theme.zig
zig	tigerbeetle/tigerbeetle	47aeb2212a255273dda508288412e537d11e4b7c	src/message_pool.zig
zig	tigerbeetle/tigerbeetle	47aeb2212a255273dda508288412e537d11e4b7c	src/storage.zig
zig	tigerbeetle/tigerbeetle	47aeb2212a255273dda508288412e537d11e4b7c	src/queue.zig
zig	tigerbeetle/tigerbeetle	47aeb2212a255273dda508288412e537d11e4b7c	src/time.zig
zig	lightpanda-io/browser	32a43c1c978bba5efc952dd12f8a7459384f6932	src/browser/Page.zig
zig	lightpanda-io/browser	32a43c1c978bba5efc952dd12f8a7459384f6932	src/browser/EventManager.zig
zig	lightpanda-io/browser	32a43c1c978bba5efc952dd12f8a7459384f6932	src/browser/ScriptManager.zig
zig	lightpanda-io/browser	32a43c1c978bba5efc952dd12f8a7459384f6932	src/browser/forms.zig
zig	lightpanda-io/browser	32a43c1c978bba5efc952dd12f8a7459384f6932	src/browser/ImportMap.zig
scala	lichess-org/lila	a558015505da237d46c335f669cd033370a05955	modules/tournament/src/main/TournamentApi.scala
scala	lichess-org/lila	a558015505da237d46c335f669cd033370a05955	modules/tournament/src/main/PlayerRepo.scala
scala	lichess-org/lila	a558015505da237d46c335f669cd033370a05955	modules/tournament/src/main/Schedule.scala
scala	lichess-org/lila	a558015505da237d46c335f669cd033370a05955	modules/tournament/src/main/TournamentForm.scala
scala	lichess-org/lila	a558015505da237d46c335f669cd033370a05955	modules/tournament/src/main/PairingRepo.scala
scala	apache/spark	8e1f4f755337339a81602fccd644df87fca37cf5	core/src/main/scala/org/apache/spark/scheduler/HealthTracker.scala
scala	apache/spark	8e1f4f755337339a81602fccd644df87fca37cf5	core/src/main/scala/org/apache/spark/scheduler/LiveListenerBus.scala
scala	apache/spark	8e1f4f755337339a81602fccd644df87fca37cf5	core/src/main/scala/org/apache/spark/scheduler/MapStatus.scala
scala	apache/spark	8e1f4f755337339a81602fccd644df87fca37cf5	core/src/main/scala/org/apache/spark/scheduler/EventLoggingListener.scala
scala	gitbucket/gitbucket	d7379bc343216f8e457277d64ba47be92d38a1e4	src/main/scala/gitbucket/core/service/MergeService.scala
scala	gitbucket/gitbucket	d7379bc343216f8e457277d64ba47be92d38a1e4	src/main/scala/gitbucket/core/service/PullRequestService.scala
scala	gitbucket/gitbucket	d7379bc343216f8e457277d64ba47be92d38a1e4	src/main/scala/gitbucket/core/service/AccountService.scala
scala	gitbucket/gitbucket	d7379bc343216f8e457277d64ba47be92d38a1e4	src/main/scala/gitbucket/core/service/ProtectedBranchService.scala
matlab	PRML/PRMLT	baac49f643db6b39e75307d3b21307b32b29a7a9	chapter09/mixGaussEm.m
matlab	PRML/PRMLT	baac49f643db6b39e75307d3b21307b32b29a7a9	chapter09/rvmBinEm.m
matlab	PRML/PRMLT	baac49f643db6b39e75307d3b21307b32b29a7a9	chapter09/rvmRegEm.m
matlab	PRML/PRMLT	baac49f643db6b39e75307d3b21307b32b29a7a9	chapter04/logitMn.m
matlab	PRML/PRMLT	baac49f643db6b39e75307d3b21307b32b29a7a9	chapter05/mlpClass.m
matlab	rasmusbergpalm/DeepLearnToolbox	5df2801f2196a2afddb7a87f800e63e153c34995	NN/nntrain.m
matlab	rasmusbergpalm/DeepLearnToolbox	5df2801f2196a2afddb7a87f800e63e153c34995	NN/nnff.m
matlab	rasmusbergpalm/DeepLearnToolbox	5df2801f2196a2afddb7a87f800e63e153c34995	NN/nnbp.m
matlab	rasmusbergpalm/DeepLearnToolbox	5df2801f2196a2afddb7a87f800e63e153c34995	NN/nnsetup.m
matlab	TadasBaltrusaitis/OpenFace	3d4b5cf8d96138be42bed229447f36cbb09a5a29	matlab_version/fitting/Fitting_from_bb.m
matlab	TadasBaltrusaitis/OpenFace	3d4b5cf8d96138be42bed229447f36cbb09a5a29	matlab_version/fitting/NU_RLMS.m
matlab	TadasBaltrusaitis/OpenFace	3d4b5cf8d96138be42bed229447f36cbb09a5a29	matlab_version/fitting/PatchResponseSVM_multi_modal.m
matlab	TadasBaltrusaitis/OpenFace	3d4b5cf8d96138be42bed229447f36cbb09a5a29	matlab_version/fitting/Fitting_from_bb_multi_hyp.m
julia	JuliaLang/julia	6c8f6625e2eca9ee205b419abd01f310e0c96053	base/dict.jl
julia	JuliaLang/julia	6c8f6625e2eca9ee205b419abd01f310e0c96053	base/channels.jl
julia	JuliaLang/julia	6c8f6625e2eca9ee205b419abd01f310e0c96053	base/filesystem.jl
julia	JuliaLang/julia	6c8f6625e2eca9ee205b419abd01f310e0c96053	base/path.jl
julia	FluxML/Flux.jl	645422433c4ac892d4f8bf154950c2c46601c9ed	src/train.jl
julia	FluxML/Flux.jl	645422433c4ac892d4f8bf154950c2c46601c9ed	src/loading.jl
julia	jump-dev/JuMP.jl	b3dda33c954a8c56e4f45590872521ba27411c0f	src/objective.jl
julia	jump-dev/JuMP.jl	b3dda33c954a8c56e4f45590872521ba27411c0f	src/feasibility_checker.jl
julia	GenieFramework/Genie.jl	61ebfc822abd833593fba510a15de236398ec5c5	src/Router.jl
julia	GenieFramework/Genie.jl	61ebfc822abd833593fba510a15de236398ec5c5	src/Cookies.jl
julia	GenieFramework/Genie.jl	61ebfc822abd833593fba510a15de236398ec5c5	src/Requests.jl
asm	microsoft/MS-DOS	2d04cacc5322951f187bb17e017c12920ac8ebe2	v2.0/source/COMMAND.ASM
asm	microsoft/MS-DOS	2d04cacc5322951f187bb17e017c12920ac8ebe2	v2.0/source/COPY.ASM
asm	microsoft/MS-DOS	2d04cacc5322951f187bb17e017c12920ac8ebe2	v2.0/source/ALLOC.ASM
asm	microsoft/MS-DOS	2d04cacc5322951f187bb17e017c12920ac8ebe2	v2.0/source/CHKDSK.ASM
asm	microsoft/MS-DOS	2d04cacc5322951f187bb17e017c12920ac8ebe2	v2.0/source/CTRLC.ASM
asm	kanaka/mal	2bbfaa54cca4908efc90b4173b1406e260788e8a	impls/nasm/env.asm
asm	kanaka/mal	2bbfaa54cca4908efc90b4173b1406e260788e8a	impls/nasm/printer.asm
asm	kanaka/mal	2bbfaa54cca4908efc90b4173b1406e260788e8a	impls/nasm/reader.asm
asm	kanaka/mal	2bbfaa54cca4908efc90b4173b1406e260788e8a	impls/nasm/system.asm
asm	BLAKE3-team/BLAKE3	6aab490a26124663329dfd3961b8469f8fdb158b	c/blake3_sse41_x86-64_unix.S
asm	BLAKE3-team/BLAKE3	6aab490a26124663329dfd3961b8469f8fdb158b	c/blake3_avx2_x86-64_windows_msvc.asm
applescript	vitorgalvao/custom-alfred-iterm-scripts	a3cc1aa77aab47fbf5d0da196c255f4bd8434b6d	custom_iterm_script.applescript
applescript	apaszke/termtile	7460adb7396e6d050f66febf776acc3e9d166b63	src/screenUtils.applescript
applescript	apaszke/termtile	7460adb7396e6d050f66febf776acc3e9d166b63	src/tile.applescript
applescript	apaszke/termtile	7460adb7396e6d050f66febf776acc3e9d166b63	src/changeScreen.applescript
applescript	ahertel/Amazon-Fresh-Whole-Foods-delivery-slot-finder	9928ab1d570179b9cae952610559422cdbd0f4ae	delivery-window-finder.applescript
applescript	section83/MacYTDL	5846bfa7bb13db0ea8d3e8af2c277067531c9ad3	Code/Formats.applescript
applescript	section83/MacYTDL	5846bfa7bb13db0ea8d3e8af2c277067531c9ad3	Code/adviser.applescript
applescript	section83/MacYTDL	5846bfa7bb13db0ea8d3e8af2c277067531c9ad3	Code/Send-URL-To-Macytdl-Service.applescript
applescript	section83/MacYTDL	5846bfa7bb13db0ea8d3e8af2c277067531c9ad3	Code/Utilities2.applescript
vue	qier222/YesPlayMusic	df075cca247eab7bf8686155cb8cc9a1f4c7e271	src/views/playlist.vue
vue	qier222/YesPlayMusic	df075cca247eab7bf8686155cb8cc9a1f4c7e271	src/views/library.vue
vue	qier222/YesPlayMusic	df075cca247eab7bf8686155cb8cc9a1f4c7e271	src/views/album.vue
vue	qier222/YesPlayMusic	df075cca247eab7bf8686155cb8cc9a1f4c7e271	src/views/search.vue
vue	qier222/YesPlayMusic	df075cca247eab7bf8686155cb8cc9a1f4c7e271	src/views/loginAccount.vue
vue	PanJiaChen/vue-element-admin	6858a9ad67483025f6a9432a926beb9327037be3	src/views/table/complex-table.vue
vue	PanJiaChen/vue-element-admin	6858a9ad67483025f6a9432a926beb9327037be3	src/views/table/inline-edit-table.vue
vue	PanJiaChen/vue-element-admin	6858a9ad67483025f6a9432a926beb9327037be3	src/views/table/drag-table.vue
vue	CorentinTh/it-tools	d505845f918e946ec300af7b36efc107e2f66e9e	src/tools/jwt-parser/jwt-parser.vue
svelte	imputnet/cobalt	a636575b09de1fc55d9b8cd98cac88f5f2f16b42	web/src/components/save/Omnibox.svelte
svelte	imputnet/cobalt	a636575b09de1fc55d9b8cd98cac88f5f2f16b42	web/src/components/save/SupportedServices.svelte
svelte	mathesar-foundation/mathesar	0c05987885c93cdbe5bf9f7fa49b833d02a312cc	mathesar_ui/src/systems/table-view/TableView.svelte
svelte	mathesar-foundation/mathesar	0c05987885c93cdbe5bf9f7fa49b833d02a312cc	mathesar_ui/src/systems/table-view/StatusPane.svelte
svelte	mathesar-foundation/mathesar	0c05987885c93cdbe5bf9f7fa49b833d02a312cc	mathesar_ui/src/systems/table-view/ScrollAndRowHeightHandler.svelte
svelte	VERT-sh/VERT	063383e685dee61531f71c77d41443c5a04bd872	src/lib/components/functional/FormatDropdown.svelte
svelte	VERT-sh/VERT	063383e685dee61531f71c77d41443c5a04bd872	src/lib/components/functional/ConversionPanel.svelte
svelte	VERT-sh/VERT	063383e685dee61531f71c77d41443c5a04bd872	src/lib/components/functional/Uploader.svelte
less	opentiny/tiny-vue	598319532129996ad3284cfca95e5232652ba57d	packages/theme/src/select/index.less
less	opentiny/tiny-vue	598319532129996ad3284cfca95e5232652ba57d	packages/theme/src/grid/filter.less
less	opentiny/tiny-vue	598319532129996ad3284cfca95e5232652ba57d	packages/theme/src/grid/header.less
less	opentiny/tiny-vue	598319532129996ad3284cfca95e5232652ba57d	packages/theme/src/grid/icon.less
less	jerrykuku/luci-theme-argon	182294b07f985088b40610f80ec867fe167e41db	less/cascade.less
less	jerrykuku/luci-theme-argon	182294b07f985088b40610f80ec867fe167e41db	less/layout.less
less	jerrykuku/luci-theme-argon	182294b07f985088b40610f80ec867fe167e41db	less/responsive.less
less	jerrykuku/luci-theme-argon	182294b07f985088b40610f80ec867fe167e41db	less/dark.less
less	Tencent/weui-wxss	739eca530481e9dc9860cc298cb126b9890799cf	src/style/widget/weui-searchbar/weui-searchbar.less
less	Tencent/weui-wxss	739eca530481e9dc9860cc298cb126b9890799cf	src/style/widget/weui-picker/weui-picker.less
less	Tencent/weui-wxss	739eca530481e9dc9860cc298cb126b9890799cf	src/style/widget/weui-cell/weui-cells__group.less
less	Tencent/weui-wxss	739eca530481e9dc9860cc298cb126b9890799cf	src/style/widget/weui-cell/weui-cell_global.less
vb	Meloong-Git/PCL	8f7686457443e790670ee22157d98eee8ca2e20c	Plain Craft Launcher 2/Modules/Minecraft/ModJava.vb
vb	Meloong-Git/PCL	8f7686457443e790670ee22157d98eee8ca2e20c	Plain Craft Launcher 2/Modules/Minecraft/ModWatcher.vb
vb	Meloong-Git/PCL	8f7686457443e790670ee22157d98eee8ca2e20c	Plain Craft Launcher 2/Modules/Resource/ResourceSearcher.vb
vb	Meloong-Git/PCL	8f7686457443e790670ee22157d98eee8ca2e20c	Plain Craft Launcher 2/Modules/Base/ModValidate.vb
vb	staxrip/staxrip	198223ead4519be0c8f1c389eb90ccfb379c4307	Source/General/Demux.vb
vb	staxrip/staxrip	198223ead4519be0c8f1c389eb90ccfb379c4307	Source/General/JobManager.vb
vb	staxrip/staxrip	198223ead4519be0c8f1c389eb90ccfb379c4307	Source/General/Audio.vb
vb	staxrip/staxrip	198223ead4519be0c8f1c389eb90ccfb379c4307	Source/General/LogBuilder.vb
vb	IridiumIO/CompactGUI	a67df60521717e3cb7c635aa07e21919059fc3be	CompactGUI.Watcher/Watcher.vb
vb	IridiumIO/CompactGUI	a67df60521717e3cb7c635aa07e21919059fc3be	CompactGUI.Watcher/BackgroundCompactor.vb
vb	IridiumIO/CompactGUI	a67df60521717e3cb7c635aa07e21919059fc3be	CompactGUI.Watcher/IdleDetector.vb
vb	AAndyProgram/SCrawler	ffab035cee254de25e6b5e410c938a0cbd95d842	SCrawler/API/Base/SiteSettingsBase.vb
vb	AAndyProgram/SCrawler	ffab035cee254de25e6b5e410c938a0cbd95d842	SCrawler/API/Base/DownDetector.vb
vb	AAndyProgram/SCrawler	ffab035cee254de25e6b5e410c938a0cbd95d842	SCrawler/API/Base/M3U8Base.vb
